még mindig egy olyan ország sajtóját olvasod ami nincs rád hatással	Kibaszottul debil. A politikai szereplők gondolatainak a versenyéről szól a képviseleti demokrácia. Mégis hogy a picsába lehet egy pillanatig is komolyan venni bárkit is, aki felveti annak a lehetőségét, hogy ez anélkül is elképzelhető lenne?
10 éve vagy a pályán de még a beugró szintű feladatot is 3 hétig tartott mire meg tudtad oldani. LOL	Egy éppen akkor tanult rendszerben.
"Németországban, Ausztriában nincs valami Credit History szerűség amin látszik hova mennyivel tartozik totálban? Csak mert Angliában van, így el tudják kerülni a bankok hogy többször annyi hitelt helyezzenek ki mint ami a fizetés után ""járna"""	Van, én nincs nálam több, mint ami járna.
Szóval a közvetlen főnököd ott sem volt, amikor kirúgtak? xDDDDD	A legfőbb tulajdonos alapító CEO volt ott, és ennyi.
Elég nagy a pofád ahhoz képest hogy mindenki tudja a címed. :))))))))))))))))))))))))	Hiába. Senki nem mer jönni soha. :)
Nyilván egy rossz munkavállaló nagyobb eséllyel válik el a munkáltatójától rossz viszonyban, de mint a példa mutatja, ez sem jelenti, hogy nem fog jó ajánlólevelet kapni.	Sehol nem jöttem el rossz viszonyban.
Nyilván egy rossz munkavállaló nagyobb eséllyel válik el a munkáltatójától rossz viszonyban, de mint a példa mutatja, ez sem jelenti, hogy nem fog jó ajánlólevelet kapni.	"Kivéve a DefShop, de ott meg április végéig nem szabadulhattak volna tőlem törvényesen az addig aláírt Kurzarbeit miatt olyan okból, hogy ""nem lett jobb a helyzet"", kizárólag újabb okok miatt, így, ha én vissza akartam volna magam a bíróság által helyeztetni, vissza is tudtam volna, ezért ott is jobbnak látták a jó viszonyt. ;)"
Nyilván egy rossz munkavállaló nagyobb eséllyel válik el a munkáltatójától rossz viszonyban, de mint a példa mutatja, ez sem jelenti, hogy nem fog jó ajánlólevelet kapni.	A CCS3 meg elgépelés valahol, de mindegy is. :)
Ez még annál is sokkal rosszabbul hangzik, mint amennyire tudatosan cinikusnak szántad.	Minden működik, és közben igyekszem mindent minél jobban formázni is. Ezek a tények.
Ez még annál is sokkal rosszabbul hangzik, mint amennyire tudatosan cinikusnak szántad.	Kivételkezelés orrba-szájba, meg függvények kiemelése segédosztályba, meg minden szar.
Ez még annál is sokkal rosszabbul hangzik, mint amennyire tudatosan cinikusnak szántad.	Ezeket én kb. dísznek tartom, de pont most, azt osztrák hely után vágom, hogy 50 ezer felett már a kollégákat is szédíteni kell azzal, hogy ilyesmivel telebaszom a kódot.
Ennyit a nagy leleplezésről. Megint magad szállítod a kötelet	Ha bármelyik kamu,
Ennyit a nagy leleplezésről. Megint magad szállítod a kötelet	leplezz le.
Ennyit a nagy leleplezésről. Megint magad szállítod a kötelet	Meg kell keresni a cégeket, hamisítottam-e valamit.
Ennyit a nagy leleplezésről. Megint magad szállítod a kötelet	Ennyi.
Gyagyás,ha mégse lenne segély,eladod a fálfindekszet?	Nem.
Gyagyás,ha mégse lenne segély,eladod a fálfindekszet?	Soha.
Gyagyás,ha mégse lenne segély,eladod a fálfindekszet?	Soha nem adok el semmit.
Gyagyás,ha mégse lenne segély,eladod a fálfindekszet?	Ha valamit el kéne adni ahhoz, hogy vacsorázzak, előbb megölök valakit.
Gyagyás,ha mégse lenne segély,eladod a fálfindekszet?	És EZT nagyon komolyan mondom.
fél havi lakbér:-DD	Nem.
fél havi lakbér:-DD	Soha.
fél havi lakbér:-DD	Soha nem adok el semmit.
fél havi lakbér:-DD	Ha valamit el kéne adni ahhoz, hogy vacsorázzak, előbb megölök valakit.
fél havi lakbér:-DD	És EZT nagyon komolyan mondom.
nem bomba, gránát, gecigránát	He?
A rohadt kurva anyádat már, ma szereltem össze két komplett íróasztalt meg egy szekrénysort az Ikeából, és megvoltam az egésszel 3 egész óra alatt. Egy retardált barom vagy, képtelen az életre, remélem a kötelet legalább a nyakad köré tudod hurkolni te faszláda.	Nézd meg a képeket, ez egy fos.
A rohadt kurva anyádat már, ma szereltem össze két komplett íróasztalt meg egy szekrénysort az Ikeából, és megvoltam az egésszel 3 egész óra alatt. Egy retardált barom vagy, képtelen az életre, remélem a kötelet legalább a nyakad köré tudod hurkolni te faszláda.	Mostantól én sem gondolkodom semmin itt az Ikeán kívül.
[quote=sodika]	A lényeg, hogy megvolt.
[quote=sodika]	Visszafele nem haladunk.
[quote=sodika]	Inkább a halál.
[quote=sodika]	Na csá.
Dehát nem volt meg, kirúgtak a próbaidő elején.	A lényeg, hogy megvolt.
Dehát nem volt meg, kirúgtak a próbaidő elején.	Visszafele nem haladunk.
Dehát nem volt meg, kirúgtak a próbaidő elején.	Inkább a halál.
Dehát nem volt meg, kirúgtak a próbaidő elején.	Na csá.
rózsaszín ábrándok a 12 sör után? szisszentsd a következőt, és gondolj még ilyen szépeket.	VAGY félreértem a törvényszöveget.
rózsaszín ábrándok a 12 sör után? szisszentsd a következőt, és gondolj még ilyen szépeket.	De azt háromszor is elolvastam.
rózsaszín ábrándok a 12 sör után? szisszentsd a következőt, és gondolj még ilyen szépeket.	Ez van benne, amit írok.
rózsaszín ábrándok a 12 sör után? szisszentsd a következőt, és gondolj még ilyen szépeket.	Na csá.
rózsaszín ábrándok a 12 sör után? szisszentsd a következőt, és gondolj még ilyen szépeket.	Soha többet nem írok ide
gyagyás, szerezz izraeli állampolgárságot, mert szégyellem, h magyarként vagy gazember egy vendégszerető országban és ezzel a többi magyart járatod le, te szemétláda!	Vendégszerető, meg a faszom.
gyagyás, szerezz izraeli állampolgárságot, mert szégyellem, h magyarként vagy gazember egy vendégszerető országban és ezzel a többi magyart járatod le, te szemétláda!	Az osztrák mocskos soviniszta geci, aki lenézi a magyart.
gyagyás, szerezz izraeli állampolgárságot, mert szégyellem, h magyarként vagy gazember egy vendégszerető országban és ezzel a többi magyart járatod le, te szemétláda!	Németország a vendégszerető, legfeljebb.
Sneci már annyira kész lesz a bizonytalanságtól, hogy jövő héten már írkálni fog a hivatalnak, hogy mikor döntenek már az ügyében.	Őrültbe nem megyek át. 15-én adtam be, a másnap keltezett hiánypótlásnak a kézhezvétel napján eleget tettem, így értelmes lehet a hónap utolsó munkanapjáig várni, mert két hét még normális idő, de akkor már releváns kérdés, hogy mi van a november elején esedékes pénzemmel.
SoDI, én még az életben nem hallottam olyat, hogy valakinek a munkáltatója a LAKÁSÁNÁL balhézott volna, mert ki akarják rúgni. :DD bazmeg az életed oylan, mint valami csehszlovák művészfilm.	Nem hiába háborodtam fel. Nem vicces, hogy folyton olyan dolgok történnek velem, amihez hasonlóról korábban még csak nem is hallottam.
2000€ a kiadásod, 1900€ a bevételed egy hónapban (legoptimálisabb esetben), ez mégis, egy hónapnál tovább hogyan lehet tartható?	Elvileg még 1000 euró havi mínuszt is simán tudnék tartani késő tavaszig, de nincsenek ilyen terveim. Egyszer már éveken át költöttem 700 euróval többet, mint amennyit kerestem, így gyakorlatom van benne, de nem ez a terv.
miért gondolod, hogy most majd képes leszel rá?	Az egyetlen baj azzal volt, hogy túlságosan bíztam abban, hogy hozzám hasonlóan mások is azon munkálkodnak motiváltan, hogy rendes 8 órás melóból tudják a csodavárás helyett sínre tenni az életüket. Miközben akinek már a Provident sem ad, az már a helyzetéből fogva sem eléggé motivált a változáshoz, ez ma már tisztán látom.
miért gondolod, hogy most majd képes leszel rá?	A másik dolog meg a főbérlők esetén az volt egy hiba, hogy abból indultam ki, hogy ha anyagi dolgokra túlságosan könnyen engedek, amikor ők maguk vitára számítanak, akkor nem jófej ember leszek, hanem egy fejhető balek. Nem voltak korábban anyagi vitáim, így nem voltam felvértezve olyan helyzetekre, amikor a másik eleve vitára számít veled, és inkább megrökönyödik, hogy nulla a részedről az ellenállás.
A tragédia volt meg.	Nem vagyok kishitű.
"Ha valaki 4-5 fos scrumban lehuz egy evet, van mogotte ""5 ev tapasztalat"", az teljesen korrekt alap"	Hät nem. Mert világosan elmondtam, hogy Hamburgon kívül az összes többi helyen ennél lazább volt a szervezés.
Albérletet mikor kell fizetni? Vagy ez már a kakukkcióból fog menni?	Hülye vagy.
Albérletet mikor kell fizetni? Vagy ez már a kakukkcióból fog menni?	Ilyet nem lehet mondani egy főbérlőnek.
Albérletet mikor kell fizetni? Vagy ez már a kakukkcióból fog menni?	Amikor Tarunban nyáron egyáltalán felmerült a gondolat, már akkor a falra másztam ettől, hogy ezt mégis hogy képzelik.
Albérletet mikor kell fizetni? Vagy ez már a kakukkcióból fog menni?	Az nem úgy néz ki, hogy csökken a kauciód (WTF???? hogyan jutnek egyáltalán ilyen baromság bárki eszébe), hanem úgy, hogy tartozol. :DDDDDD
ugrálj a nyakukon, azt megértik.	Első körben torbó fokozatra kapcsolom az átnaivitást, és biztos elkeveredett a levelük. Ha le próbál zárni, sürün emlegetem Németországot, és hogy nem értem, hogy érti.
ugrálj a nyakukon, azt megértik.	Nagyon idegesítő ügyfél tudok lenni, ha akarok.
Ezt én így látatlanban is kizárnám. 6 hónapos válaszidő segélynél olyan túlzóan soknak tűnik, mintha egyenesen kiírnák a kapura, hogy mindenki basszon egyedül, segítségre ne is számítson. Persze te nem tudsz németül, úgyhogy bármi lehet az igazság.	Rosszabb, mint 6 hónap.
Ezt én így látatlanban is kizárnám. 6 hónapos válaszidő segélynél olyan túlzóan soknak tűnik, mintha egyenesen kiírnák a kapura, hogy mindenki basszon egyedül, segítségre ne is számítson. Persze te nem tudsz németül, úgyhogy bármi lehet az igazság.	Az AMS köteles a kérelmekről (beleértve a fellebbezéseket is) mihamarabb döntést hozni; ennek legkésőbbi határideje 6 hónap. (A 6 hónapos határidő meghosszabbítása csak akkor lehetséges, ha például más hatóságoknál előzetes eljárása is szükséges, melyet az AMS-nek meg kell várnia ahhoz, hogy a kérelem tárgyában dönteni tudjon.)
Ezt én így látatlanban is kizárnám. 6 hónapos válaszidő segélynél olyan túlzóan soknak tűnik, mintha egyenesen kiírnák a kapura, hogy mindenki basszon egyedül, segítségre ne is számítson. Persze te nem tudsz németül, úgyhogy bármi lehet az igazság.	www.interreg-athu.eu/fileadmin/be_user_uploads/Fairwork/Downloads/maszsz_munkanelkuli_A5_HU.pdf
Ezt én így látatlanban is kizárnám. 6 hónapos válaszidő segélynél olyan túlzóan soknak tűnik, mintha egyenesen kiírnák a kapura, hogy mindenki basszon egyedül, segítségre ne is számítson. Persze te nem tudsz németül, úgyhogy bármi lehet az igazság.	Nekem is hihetetlennek tűnik, de rákerestem, és nem találtam ezt ütő forrást.
két hete még 600 eurós segéllyel számoltál a hónap végéig.	Annyinak szerdán legalább meg kéne érkezne a számlámra, igen.
két hete még 600 eurós segéllyel számoltál a hónap végéig.	Azon egyszerű oknál fogva, hogy jogosult vagyok rá.
De mivel egy kretén, addig fogja halogatni, hogy nem lesz már pénze erre, hanem a szarjai 90%-át hátrahagyva, vonaton, egy szál bőrönddel fog hazatérni a fatászpikha.	1) elvileg kb. 650 eurót kapnék november 4-én
De mivel egy kretén, addig fogja halogatni, hogy nem lesz már pénze erre, hanem a szarjai 90%-át hátrahagyva, vonaton, egy szál bőrönddel fog hazatérni a fatászpikha.	2) megijedni ráérek akkor, ha még csütörtökön sincs semmi segély a számlámon
De mivel egy kretén, addig fogja halogatni, hogy nem lesz már pénze erre, hanem a szarjai 90%-át hátrahagyva, vonaton, egy szál bőrönddel fog hazatérni a fatászpikha.	De akkor is csak egy kicsit.
sodi megvan mar az autiloop arra hogy miert nem torleszted a hiteleket?	Az a halál lenne, ha nem törleszteném bármelyiket is.
Mikor beszéltél utoljára az AMS-sel? Mikor írtak utoljára neked?	Igazából azt is leszarom, mert segély és törlesztések nélkül is kibírom júliusig, azokkal meg kb. egy évig is. És most havi 2500 eurós kiadással számolok, úgy.
Mikor beszéltél utoljára az AMS-sel? Mikor írtak utoljára neked?	De ettől függetlenül öt év folyamatos járulékfizetés után botrány, hogy egyáltalán előfordulhat, hogy ilyesmin kell gondolkodnom.
Mikor beszéltél utoljára az AMS-sel? Mikor írtak utoljára neked?	Mindegy. csá
Mikor beszéltél utoljára az AMS-sel? Mikor írtak utoljára neked?	Soha többet nem írok ide
Gondolom van uniós betegkártyád, úgyhogy ingyen kivizsgálnak.	Van, de a német ellátásból magam jelentkeztem ki, az osztrákból meg az osztrák cég. Szóval biztosítás nélkül vagyok elvileg. Ez a másik agyrém, hogy közel öt év folyamatos járulékfizetés után ilyesmi az EU-ban előfordulhat.
Gondolom van uniós betegkártyád, úgyhogy ingyen kivizsgálnak.	Az AMS-hez azzal megyek be, hogy orvoshoz is kéne fordulnom, és akkor most él-e a biztosításom, nézze már meg, mert munkanélküli segély alatt elvileg fizetik.
Gondolom van uniós betegkártyád, úgyhogy ingyen kivizsgálnak.	Nem könyöradományt kérek, hanem csak a törvény szerint jár.
Nekem a huszonéves legjobb haverom, akivel felnőttem életében nem volt ilyen beteg mint most koronásan.	Ha is félsz ugyanettől, menj be a Lenkei vagy a Gödény boltjába, és vegyél vitaminokat. Vagy a sarki gyógyszertárba akár. Ne légy hülye.
Milyen 9. hónap? Tenyleg jön a gyerektartás? XD	Kilenc hónapja van állítólag ez a szar korona.
Milyen 9. hónap? Tenyleg jön a gyerektartás? XD	Elmennek ezek a picsába.
Igen, tudjuk, megmondtuk előra, hogy ez lesz.	Hoteleket, bazmeg, ennek mi értelme van?
Igen, tudjuk, megmondtuk előra, hogy ez lesz.	Mindegy, azt azért remélem, a hostelek nem tartoznak bele.
Egy pinaszőrszál választ el attól, hogy valami visszafordíthatatlan rossz történjen veled.	Ezért kérdezem meg holnap reggel a AMS-ben, hogy tényleg előfordulhat-e olyan, hogy közel 5 év folyamatos járulékfizetés után biztosítás nélkül maradok, és akkor most fel tudom iratni az orvossal a fontos, életmenő gyógyszereimet, mert biztosított vagyok, vagy nem tudom, hiába 5 év folyamat járulékfizetés, és haljak meg?
Egy pinaszőrszál választ el attól, hogy valami visszafordíthatatlan rossz történjen veled.	Ha a válasz nem, vagy ha a válasz az, hogy azért igen, hogy azért igen, mert ez az öt év túlnyomórészt Németországban volt, kérem, hogy ezt adják írásba, és megnézzük, mit szólnak ehhez Brüsszelben az újságíró és képviselő barátaim.
Egy pinaszőrszál választ el attól, hogy valami visszafordíthatatlan rossz történjen veled.	De valamit mondjanak.
Egy pinaszőrszál választ el attól, hogy valami visszafordíthatatlan rossz történjen veled.	Tök mindegy, mit.
foleg, hogy egy 3 hetet dolgozott, cigany migrans csinalja.	Ha ez a gond, akkor adják írásba.
foleg, hogy egy 3 hetet dolgozott, cigany migrans csinalja.	3 hetet dolgoztam, és ez akadály.
foleg, hogy egy 3 hetet dolgozott, cigany migrans csinalja.	Írják le, és itt sem vagyok.
Ez 10 éve Ausztriában elokent mondhatom azt jelenti, hogy minden más út sokkal tovább fog tartani.	Bazmeg, az eAMS jelszavam később érkezett meg, mint az első napom volt munkanélküli állományban. Így csak papíron tudtam beadni.
Még egy gyökér. Figyelj fitness köcsög, a 4 gramm C vitaminod majd jusson eszedbe amikor a vesekövedet próbálod kihugyozni.	Elég sört kell mellé inni, és akkor nincs ez.
Pupi, azt vágod, hogy amikor küldesz egy újabb levelet akkor az ügyed ismét a sor végére kerül?	Ők kérték tegnap.
Pupi, azt vágod, hogy amikor küldesz egy újabb levelet akkor az ügyed ismét a sor végére kerül?	Tessék parancsolni. :D
Tudod tyodi, ezektől a fundamentalista jóemberektől sajnos senki sincs igazán biztonságban.	Jól visszaböfögted Kurz bácsi mai faszságát. :D
Tudod tyodi, ezektől a fundamentalista jóemberektől sajnos senki sincs igazán biztonságban.	Ügyes vagy.
Tudod tyodi, ezektől a fundamentalista jóemberektől sajnos senki sincs igazán biztonságban.	Egyébként de: Pesten például biztonságban vagy tőlük.
az államigazgatás alá-fölérendeltségre épül. ha nem így lenne, nem kérelem alapján indulna az eljárás	A kérelem helyett szerintem az igénylés, mint fordítás sokkal közelebb áll a nyugati gondolkodásmódhoz.
fogadjunk egy sima 50 eurós mikró helyett majd vesz egy 250 eurósat árúhitelre	Az ötvenesből kijön a sugár, vagy nemtom.
fogadjunk egy sima 50 eurós mikró helyett majd vesz egy 250 eurósat árúhitelre	Az gyanúson olcsó :D
Igazad van, meg unalmas is már a korona..	Toroczkai és Trump is azt mondja, hogy meg kell tanulni együtt élni vele. Ennyi. Orbán is segghülye, hogy a korona áprilisi legyőzéséről beszél.
Igazad van, meg unalmas is már a korona..	Ezt a szart nem legyőzni kell, mert nem lehet, hanem együtt kell élni vele, mert - ha tetszik, ha nem - örökre velünk marad, amíg emberiség létezik.
Inkább mondtak volna nemet, ugye?	Igen, egy egész évre 1350, és ebből lett ez több mint a fele időben, és 400 euróval kevesebb havonta.
Inkább mondtak volna nemet, ugye?	Így első körben, azért ezt megpanaszolom majd.
Inkább mondtak volna nemet, ugye?	Csak ki kell számolni, hogy ez nekik hogy a fenébe jöhetett ki.
Mennyit is kaptál a nemeteknél? 1350?	Igen, egy egész évre 1350, és ebből lett ez több mint a fele időben, és 400 euróval kevesebb havonta.
Mennyit is kaptál a nemeteknél? 1350?	Így első körben, azért ezt megpanaszolom majd.
Mennyit is kaptál a nemeteknél? 1350?	Csak ki kell számolni, hogy ez nekik hogy a fenébe jöhetett ki.
Lehet, hogy kár volt őket sürgetni, így elszámolták :)	Hogy a 2177-ből hogyan lesz 32, eleve rejtély.
ha jól emlékszem talán Örebro mondta hogy a covid miatt mindenkinek az alapjárulékot küldik ki és amint lesz idejük egy kicsit mindenkinek küldik a pótlást.	Akkor bazmeg, igaza volt.
ha jól emlékszem talán Örebro mondta hogy a covid miatt mindenkinek az alapjárulékot küldik ki és amint lesz idejük egy kicsit mindenkinek küldik a pótlást.	Simán megkapom az osztrák átlag segélyt, és kész. :)))))
ha jól emlékszem talán Örebro mondta hogy a covid miatt mindenkinek az alapjárulékot küldik ki és amint lesz idejük egy kicsit mindenkinek küldik a pótlást.	Jó. Ezt azt jelenti, hogy megírom a panaszt, és később jön még a különbözet. Rendben :-))))
ha jól emlékszem talán Örebro mondta hogy a covid miatt mindenkinek az alapjárulékot küldik ki és amint lesz idejük egy kicsit mindenkinek küldik a pótlást.	Akkor megnyugodtam.
"A dispo kamata kisebb, mint a hitelkártya ""sáré"", gyagyás."	Igen. De hitelkártya-sár viszonylag jól néz ki, a dispo meg rosszul.
"A dispo kamata kisebb, mint a hitelkártya ""sáré"", gyagyás."	Ezért hiába a fele a kamat, első a diso nullázása.
Kiválló iparosmunka lesz, ha hulla részegen kezdesz bele :)))))	jaja
Kiválló iparosmunka lesz, ha hulla részegen kezdesz bele :)))))	ez kicsit gáz
Kiválló iparosmunka lesz, ha hulla részegen kezdesz bele :)))))	de lesz majd valami :D
soriket is vettel?	Hetet, de azt csak mértékkel, mert most gondolkodnom kell.
soriket is vettel?	Na meló, csá.
soriket is vettel?	Soha többet nem írok ide
Beszarás hogy még az összes felesleges előfizetése él XDDD	Anyám is ezzel a faszsággal jön.
Beszarás hogy még az összes felesleges előfizetése él XDDD	"""Próbáld csökkenteni a kiadásaidat. Biztosan kell HBO ás NETFLIX együtt?"""
Beszarás hogy még az összes felesleges előfizetése él XDDD	Van még Amazon Prime, Origin, Vive Plus, Xbox Pass, Ubisoft előfizetés, Streamlabs és seed Server.
Beszarás hogy még az összes felesleges előfizetése él XDDD	De ezek mind kellenek.
A helyzetednek semmi köze a koronához :D	A berlini melóhelyemen a korona miatt bolondultak meg a nagy ügyfelek. Ha nincs a korona, ugyanaz elment volna még tovább pár évig, ami volt.
Van ra egy kurva egyszeru megoldas	Igen. Körlöm velük, hogy PHP-ban írtam meg a proxy-t.
Van ra egy kurva egyszeru megoldas	A node.js-sel ugyanis most lett tele a faszom :D
Mennyi órád van eddig a projektbe?	Bevallott nulla. :D
Az összes headert. Nem tudod hogy kell lekérni?	He?
Az összes headert. Nem tudod hogy kell lekérni?	Ez hiányzik, bazmeg.
Az összes headert. Nem tudod hogy kell lekérni?	Ki nem szarja le a többit?
Az nem angolar te idióta	Leszarom, az a szar azt tudja elérni, oszt csá.
Kigugliztam, hogy mi ez, de mivel ez láthatóan bonyolultabb, mint egy cipőfűző bekötése, ezért borítékolható volt, hogy nem fog menni.	Pont szarom is le.
Kigugliztam, hogy mi ez, de mivel ez láthatóan bonyolultabb, mint egy cipőfűző bekötése, ezért borítékolható volt, hogy nem fog menni.	30 cikk és találat végigböngészére után egy olyan egyszerű feladatra nincs megoldás, hogy CORS header-ekkel a POST kérések is továbbítva legyenek.
Kigugliztam, hogy mi ez, de mivel ez láthatóan bonyolultabb, mint egy cipőfűző bekötése, ezért borítékolható volt, hogy nem fog menni.	2 milliárd ember él a bolygón, és egyik sem posztol erre megoldást.
Kigugliztam, hogy mi ez, de mivel ez láthatóan bonyolultabb, mint egy cipőfűző bekötése, ezért borítékolható volt, hogy nem fog menni.	Akkor basszódjon meg mindenki, ahol van.
Te egy junior feladaton buktál el. Ezt jól vésd az eszedbe.	Jó. :(
Te egy junior feladaton buktál el. Ezt jól vésd az eszedbe.	Szarom le a szar is.
Te egy junior feladaton buktál el. Ezt jól vésd az eszedbe.	Úgye megy :(
Átlagos képességű ember, ha nagyon meg van szorulva, 72 óra alatt eléggé el tud mélyedni egy specifikus területben.	Elmösz te a picsába.
Átlagos képességű ember, ha nagyon meg van szorulva, 72 óra alatt eléggé el tud mélyedni egy specifikus területben.	Bármit próbáltam ezzel a szarral, mindig abba a problémába ütköztem, hogy az új verzióban ez már nem érvényes, és a keresett problémára a Google által kiadott megoldások 2-3 évvel ezelőtt voltak érvényesek.
Átlagos képességű ember, ha nagyon meg van szorulva, 72 óra alatt eléggé el tud mélyedni egy specifikus területben.	Ezért szarom le az egészet.
Mit akarsz dolgozni?	Hogy a követlező Java vagy PHP lesz, esetleg C#, nem tudom.
Mit akarsz dolgozni?	Majd elválik.
Remélem gyagyás megnézted és te is jót szórakoztál! Trolléga, gratu!	Ja.
Remélem gyagyás megnézted és te is jót szórakoztál! Trolléga, gratu!	És vágom is, mert ez most tényleg találó.
Remélem gyagyás megnézted és te is jót szórakoztál! Trolléga, gratu!	De csak mert ebben a lakásban kezdek beszűkülni.
Mostani STNI okai ?	Mert a kurva anyátok.
Mostani STNI okai ?	Vasárnap késő estig azért dolgoztam még ezen a szaron, hogy valamit ma reggel leadhassak, erre kiderült, hogy eleve keresztbe tettetek a hétvégi leveletekkel.
Mostani STNI okai ?	Ezért nem írok mostantól ide semmit.
Mostani STNI okai ?	na csá
Szerintem durva depi dezső, heves piton rángatás, és utolsó sörök ízlelgetése.	Mert a kurva anyátok.
Szerintem durva depi dezső, heves piton rángatás, és utolsó sörök ízlelgetése.	Vasárnap késő estig azért dolgoztam még ezen a szaron, hogy valamit ma reggel leadhassak, erre kiderült, hogy eleve keresztbe tettetek a hétvégi leveletekkel.
Szerintem durva depi dezső, heves piton rángatás, és utolsó sörök ízlelgetése.	Ezért nem írok mostantól ide semmit.
Szerintem durva depi dezső, heves piton rángatás, és utolsó sörök ízlelgetése.	na csá
Bele se kezd, a sztrímmel jobban jársz.	Pláne, hogy mondja ma a csávó, hogy légyszi Javascipt-tel, és ne TypeScript-tel. Kérdem, miért ne.
Bele se kezd, a sztrímmel jobban jársz.	Mert a TypeScript túl sok olyan hibajavítást tartalmaz, amit a Javascript nem, ezért úgy nehezebb felmérni, ki az, aki igazán érti a Javascriptet. :D
Bele se kezd, a sztrímmel jobban jársz.	Jó'van. (Csak összehasonításként: a hétvégi feladat TypeScript volt / lett volna.)
ezt ki írta sneci?	Nehezen rázódom bele, de örömmel tanulom a dolgokat.
ezt ki írta sneci?	Azaszinten gyorsan, mélyebben lassabban.
"""Csak bevallottan nagyon nehezem rázódom bele új dolgokba."	Nehezen rázódom bele, de örömmel tanulom a dolgokat.
"""Csak bevallottan nagyon nehezem rázódom bele új dolgokba."	Azaszinten gyorsan, mélyebben lassabban.
"Ha olyan követelmény lenne közölve velem, hogy olyanvalait képzeltek el, aki nagyon gyorsan tanul, én magam köszönnék, el, LOL."""	Nehezen rázódom bele, de örömmel tanulom a dolgokat.
"Ha olyan követelmény lenne közölve velem, hogy olyanvalait képzeltek el, aki nagyon gyorsan tanul, én magam köszönnék, el, LOL."""	Azaszinten gyorsan, mélyebben lassabban.
köszönj el tőlük, még mielőtt nemet mondanak.	Nehezen rázódom bele, de örömmel tanulom a dolgokat.
köszönj el tőlük, még mielőtt nemet mondanak.	Azaszinten gyorsan, mélyebben lassabban.
Tegyük hozzá, hogy közelébe nem jutsz a Series X teljesítményéhez a fostos Ottó katalógusos gépeddel, szóval a keserű szájízzel a kis képernyődön a szemétdomb közepén nyomogassad csak a frissítéseket meg a discord értesítéseket el a gépről, miközben én hátradőlök és élvezem a kanapé gaminget. Bizony!	Konzolon is ugyanúgy vannak frissítések, te fasz. :D
Hát ez a spórolás nem jött össze	Bakker, a Miles Morales az kell. Ahogy CoD is.
Hát ez a spórolás nem jött össze	Ez nem a spórolás körébe tartozó kérdés.
endre, szerinted mennyi ideig tartana egy ilyen ügy a magyar bíróságokon (vagy bármelyik)? pláne korona alatt.	A bíróságok már pörögnek, korona ide vagy oda. :D
endre, szerinted mennyi ideig tartana egy ilyen ügy a magyar bíróságokon (vagy bármelyik)? pláne korona alatt.	Tavasszal volt ez csak máshogy.
endre, szerinted mennyi ideig tartana egy ilyen ügy a magyar bíróságokon (vagy bármelyik)? pláne korona alatt.	Ráadásul ebben a konkrét ügyben nem is magyar bíróságról beszélünk. Egy osztrák fizetési meghagyást éppen most készítek elő a Márknak az trauni főbérlő ellen, mert jogtalanul tart vissza 700 eurót, így egy füst alatt semmibe nem kerül egy helyett rögtön kettőt írnom.
Neked nincs jogod harmadik félnek átadni a pénzügyi terméket, amit neked személyes használatra adtak.	Közvetlenül nem, közvetve meg miért is ne?
Portás sodi lesz asodi?	Nyugdíjas állás alatt azt értik, hogy a nyugdíjig megmarad.
Portás sodi lesz asodi?	Ahhoz képest, hogy ha ott vagyok valahol, ott is maradok a legszívesebben, bárhol is van, ez a sok költözés kifejezetten a személyiségem ellen való.
Pont az ellenkezőjét ugattad nekünk, sodikutya, nem igaz?	Nemfizetésről szó sincs.
Pont az ellenkezőjét ugattad nekünk, sodikutya, nem igaz?	De mostantól ilyen vonatkozásban vigyázok a pénzemre, igen.
Pont az ellenkezőjét ugattad nekünk, sodikutya, nem igaz?	Én megérdemeltem, a devizás megérdemelte, mert törleszt, és remélem, a többi három személy is megérdemelte. Szóval csalódás az még nincs, csak annak a megélése, hogy a munkanélküliséggel, tehát bajban hirtelen kevésbé lesz érdekes az ember. :)
Most meg le vagy pattintva, és még nem is fizetnek.	Nemfizetésről szó sincs.
Most meg le vagy pattintva, és még nem is fizetnek.	De mostantól ilyen vonatkozásban vigyázok a pénzemre, igen.
Most meg le vagy pattintva, és még nem is fizetnek.	Én megérdemeltem, a devizás megérdemelte, mert törleszt, és remélem, a többi három személy is megérdemelte. Szóval csalódás az még nincs, csak annak a megélése, hogy a munkanélküliséggel, tehát bajban hirtelen kevésbé lesz érdekes az ember. :)
Gyagyás, a tegnapi produkciódat vissza nézted már?	15 óra. Egyszer jó volt, de ilyen napokat nem engedhetek meg magamnak.
Nincs mese, Endre feladta.	Nem. Csak befejeztem, hogy biztosra vegyek bizonytalan dolgokat.
Na ekkor jössz te a fostos papíroddal amin nincsenek tanúk és egy mára halott emberrel írattad alá.	Hülye vagy. Az én papírom itt már nem játszik. Itt már a jogerős bírósági ítélet játszik csak.
Mennyit fizettél a kódért?	Én írtam. Egy nap alatt megvolt szerencsére.
Mennyit fizettél a kódért?	Szombat délután és vasárnap délután. Az két fél nap, tehát egy.
Mennyit fizettél a kódért?	Mert itt nem volt gond a CORD header-ekkel.
Mennyit fizettél a kódért?	Na meló, csá.
Mennyit fizettél a kódért?	Soha többet nem írok ide
ECMAScript 2020	Hát abból használsz, ami kell, mert követelmény.
